2.438173611220793291e-01,7.561826388779208097e-01
4.195262933272355110e-01,5.804737066727643224e-01
2.774690485688904862e-01,7.225309514311095693e-01
7.355423346760842085e-01,2.644576653239157360e-01
7.328979638169293986e-01,2.671020361830706014e-01
5.383973501230394643e-01,4.616026498769606468e-01
5.381006685455116401e-01,4.618993314544883599e-01
4.765019263928254034e-01,5.234980736071745966e-01
3.578131623548447826e-01,6.421868376451552729e-01
2.410269788277072112e-01,7.589730211722928166e-01
5.128688807466785793e-01,4.871311192533213652e-01
5.298557938951553581e-01,4.701442061048446974e-01
5.743029865849266224e-01,4.256970134150733220e-01
3.146155947143344234e-01,6.853844052856656877e-01
3.117955628741616581e-01,6.882044371258384530e-01
3.072356152651098404e-01,6.927643847348902151e-01
1.956930997561036334e-01,8.043069002438963944e-01
3.576799802910322068e-01,6.423200197089677932e-01
6.480623648826835392e-01,3.519376351173164608e-01
1.076911780700013088e-01,8.923088219299988300e-01
6.658449143462279451e-01,3.341550856537721104e-01
6.579704675778630385e-01,3.420295324221369615e-01
2.247774127550632994e-01,7.752225872449367561e-01
3.023571334106147090e-01,6.976428665893852354e-01
3.186617479802836272e-01,6.813382520197163172e-01
3.717486449778603097e-01,6.282513550221396903e-01
1.663036766396603083e-01,8.336963233603398304e-01
3.298745528014401796e-01,6.701254471985598204e-01
4.078184552881549130e-01,5.921815447118451425e-01
6.192437984014873553e-01,3.807562015985126447e-01
4.363979465552188519e-01,5.636020534447810926e-01
4.149451552623318329e-01,5.850548447376682226e-01
1.160187923337280824e-01,8.839812076662719731e-01
1.693725470692534693e-02,9.830627452930746912e-01
4.127988422238650368e-01,5.872011577761350187e-01
2.416533165175945019e-01,7.583466834824054148e-01
4.804084564762161613e-01,5.195915435237836721e-01
1.746840659094101578e-01,8.253159340905897867e-01
2.015803603792062360e-01,7.984196396207937640e-01
2.868168789236797471e-05,9.999713183121077265e-01
8.102514935036460031e-01,1.897485064963538581e-01
7.734818471693242214e-01,2.265181528306757230e-01
7.742939539566604523e-01,2.257060460433396032e-01
9.990644661186534048e-01,9.355338813467068814e-04
6.480035607070044890e-01,3.519964392929955110e-01
3.876584716674164044e-01,6.123415283325835956e-01
5.756400021495088337e-01,4.243599978504911108e-01
2.073239628229660292e-01,7.926760371770340541e-01
9.996839165223790902e-01,3.160834776208098617e-04
9.987124521639825225e-01,1.287547836017481368e-03
9.988131922029988008e-01,1.186807797001272497e-03
2.674904080003324145e-04,9.997325095919996629e-01
2.645866373995358067e-01,7.354133626004643043e-01
2.412324859804020338e-01,7.587675140195980772e-01
2.493371450070337170e-01,7.506628549929663663e-01
1.478915693573698842e-01,8.521084306426300881e-01
3.352956459194185168e-01,6.647043540805815942e-01
9.989877376557679822e-01,1.012262344232131399e-03
1.946820075999796118e-01,8.053179924000204437e-01
2.052562960086940502e-01,7.947437039913060053e-01
3.035359543393606474e-01,6.964640456606393526e-01
3.121950074624222360e-01,6.878049925375776530e-01
4.325715269579358258e-01,5.674284730420642298e-01
3.962226763614024594e-01,6.037773236385975961e-01
5.131512845990462424e-01,4.868487154009537021e-01
4.776174850447758025e-01,5.223825149552241420e-01
4.773603020843891209e-01,5.226396979156109346e-01
4.785158032712497067e-01,5.214841967287503488e-01
2.210999648229237491e-04,9.997789000351769984e-01
2.291413829931826399e-04,9.997708586170068745e-01
4.691360018521686936e-02,9.530863998147832694e-01
1.101197750230098332e-01,8.898802249769902639e-01
5.815918306389767506e-02,9.418408169361023319e-01
3.064470252122233895e-01,6.935529747877765550e-01
5.489959108273465560e-01,4.510040891726534440e-01
1.968322897109086311e-01,8.031677102890913966e-01
5.513864478549526105e-01,4.486135521450473895e-01
4.514958579104538239e-01,5.485041420895462316e-01
4.515151545544384137e-01,5.484848454455616418e-01
4.179066848746139503e-05,9.999582093315124709e-01
1.753289698672270318e-03,9.982467103013277221e-01
2.933152893832804420e-01,7.066847106167195580e-01
1.177469930977731588e-01,8.822530069022268551e-01
4.270294711178975085e-05,9.999572970528881610e-01
4.404259002196444871e-05,9.999559574099781134e-01
6.625905386414387543e-05,9.999337409461358517e-01
5.561928508131114279e-01,4.438071491868885166e-01
4.128864287645478970e-01,5.871135712354520475e-01
4.713401893284728250e-01,5.286598106715272305e-01
9.906490491490991257e-01,9.350950850900817055e-03
3.788330352964286440e-01,6.211669647035713560e-01
5.931112903200115279e-04,9.994068887096798637e-01
3.717910925080647466e-01,6.282089074919353644e-01
2.854350418901244191e-01,7.145649581098755254e-01
6.417769537981256045e-01,3.582230462018743955e-01
5.000231790315089464e-01,4.999768209684909981e-01
9.075911998670903591e-01,9.240880013290961315e-02
3.657428218233405581e-01,6.342571781766593864e-01
4.631563269422483420e-01,5.368436730577516025e-01
3.889501837925108275e-03,9.961104981620748644e-01
2.986562056012269650e-01,7.013437943987729239e-01
7.590871177205874565e-01,2.409128822794125435e-01
4.133224745500596042e-01,5.866775254499403403e-01
3.012261583992591474e-01,6.987738416007408526e-01
4.149854701600564910e-01,5.850145298399435090e-01
5.626860927799948175e-01,4.373139072200052380e-01
5.703605745243247593e-01,4.296394254756752962e-01
5.917704952443108013e-01,4.082295047556890877e-01
5.837114890773222834e-05,9.999416288510922790e-01
4.836928348851566861e-01,5.163071651148433139e-01
9.388167002809540973e-01,6.118329971904579168e-02
9.399975278816251612e-01,6.000247211837488048e-02
3.915303373007342214e-01,6.084696626992657231e-01
3.869694399460579803e-01,6.130305600539419641e-01
3.853849088510161169e-01,6.146150911489840496e-01
7.003821203929831984e-01,2.996178796070169126e-01
9.988548474684927347e-01,1.145152531507360886e-03
5.296458824057700410e-01,4.703541175942299590e-01
7.090810068673724098e-01,2.909189931326275902e-01
6.730537325848580110e-01,3.269462674151418780e-01
7.297357416912615413e-01,2.702642583087385697e-01
5.132102298717003963e-01,4.867897701282996592e-01
5.398733646305395872e-01,4.601266353694604683e-01
9.754685619020905252e-01,2.453143809790960320e-02
7.814550999893869060e-03,9.921854490001060789e-01
3.650666939360219243e-01,6.349333060639781312e-01
3.995363803371159150e-01,6.004636196628840850e-01
3.671215681969331457e-01,6.328784318030667988e-01
7.536806216078252296e-01,2.463193783921746871e-01
8.048824782981371939e-01,1.951175217018627228e-01
8.046127561398446204e-01,1.953872438601553796e-01
1.506124305551126679e-03,9.984938756944490290e-01
2.845545092910484186e-01,7.154454907089515814e-01
1.434961845874853370e-01,8.565038154125146352e-01
3.729688631907374652e-01,6.270311368092627013e-01
5.689167863720712148e-01,4.310832136279286186e-01
6.389096094663477832e-01,3.610903905336522168e-01
5.424238798238646408e-01,4.575761201761353592e-01
5.618873400128018281e-01,4.381126599871981719e-01
3.276604044736948773e-01,6.723395955263051782e-01
1.813164704794433535e-01,8.186835295205565632e-01
1.893105282852655669e-01,8.106894717147343776e-01
2.300815320678290671e-04,9.997699184679322837e-01
9.893122849021040999e-01,1.068771509789601983e-02
9.998360064918503376e-01,1.639935081496220171e-04
2.327783767405525728e-01,7.672216232594474272e-01
2.392053066654591387e-01,7.607946933345409724e-01
1.556685454841150451e-01,8.443314545158848716e-01
2.311362950711848770e-05,9.999768863704927568e-01
1.972122224719511074e-05,9.999802787777528623e-01
9.956553111403377843e-01,4.344688859662096045e-03
4.867794224848728257e-01,5.132205775151271743e-01
4.114432711719073210e-01,5.885567288280928455e-01
6.060573814833822848e-01,3.939426185166178263e-01
7.816930556888949111e-01,2.183069443111051444e-01
8.073451765577114303e-01,1.926548234422885142e-01
8.090333722908238379e-01,1.909666277091761621e-01
3.995012471990659897e-01,6.004987528009340103e-01
7.729130474219072511e-01,2.270869525780928044e-01
3.315865622241657151e-01,6.684134377758342849e-01
1.566320355362455508e-01,8.433679644637543937e-01
1.170527093068090829e-01,8.829472906931908893e-01
1.839487432999452055e-01,8.160512567000547390e-01
2.852720951683603290e-01,7.147279048316397265e-01
9.990945413501822747e-01,9.054586498176519886e-04
3.924038158435526613e-01,6.075961841564473387e-01
1.845185835965364521e-02,9.815481416403464276e-01
2.898315817422762036e-02,9.710168418257725254e-01
4.723334970340471450e-01,5.276665029659527439e-01
3.877712140060902701e-01,6.122287859939098409e-01
3.275407498813910356e-01,6.724592501186088533e-01
6.078679188353169893e-01,3.921320811646829552e-01
6.537208323692794698e-01,3.462791676307204747e-01
1.691942659457022768e-01,8.308057340542976954e-01
6.413219564786371008e-01,3.586780435213628992e-01
3.360146813535974750e-03,9.966398531864639754e-01
9.996571586199207715e-01,3.428413800792278355e-04
9.996846643947252531e-01,3.153356052747701668e-04
5.067690448272950399e-02,9.493230955172703434e-01
8.614286499420083232e-02,9.138571350057991260e-01
7.036236539176564386e-02,9.296376346082343423e-01
4.502526802620389623e-01,5.497473197379610932e-01
5.146472890537407974e-01,4.853527109462590916e-01
