1.939812005305366627e-01,8.060187994694634206e-01
4.026578805440603759e-01,5.973421194559395131e-01
2.585243233345309033e-01,7.414756766654689857e-01
6.987494737936331690e-01,3.012505262063668310e-01
6.681447686343329195e-01,3.318552313656671915e-01
4.982602104767805962e-01,5.017397895232192928e-01
6.662990526083342191e-01,3.337009473916657809e-01
5.564832733703154455e-01,4.435167266296844990e-01
3.456856068387455516e-01,6.543143931612543929e-01
2.980292252360010608e-01,7.019707747639989392e-01
5.655610368669071741e-01,4.344389631330927704e-01
5.749570588660241066e-01,4.250429411339758379e-01
6.726343834072768813e-01,3.273656165927231743e-01
7.672501855439645135e-02,9.232749814456034931e-01
8.756621116947133077e-02,9.124337888305287247e-01
6.582150285823232250e-02,9.341784971417675942e-01
2.365940415185907031e-01,7.634059584814092414e-01
3.911555566851390164e-01,6.088444433148608725e-01
6.823796703969909894e-01,3.176203296030090106e-01
2.115619508366298196e-01,7.884380491633701249e-01
7.329339902464470091e-01,2.670660097535530464e-01
6.727085384384628997e-01,3.272914615615370448e-01
2.586025902515184938e-01,7.413974097484815617e-01
3.303387113840844935e-01,6.696612886159155620e-01
3.568109295820270366e-01,6.431890704179730189e-01
4.261500388932920602e-01,5.738499611067079398e-01
1.509871949603613650e-01,8.490128050396386072e-01
2.177937519952644063e-01,7.822062480047355937e-01
3.496342366644212274e-01,6.503657633355788281e-01
6.295093210458615474e-01,3.704906789541385637e-01
3.853368507697814138e-01,6.146631492302185862e-01
3.210852127490512742e-01,6.789147872509487813e-01
1.277384227221626256e-01,8.722615772778373744e-01
5.318740341846726200e-02,9.468125965815327172e-01
3.874017109919979940e-01,6.125982890080019505e-01
3.108482875314516614e-01,6.891517124685483386e-01
4.665996561095144268e-01,5.334003438904855177e-01
1.596895408820465934e-01,8.403104591179533234e-01
1.959597845885411305e-01,8.040402154114587585e-01
1.252521204267990527e-04,9.998747478795732002e-01
8.324147985367705838e-01,1.675852014632294440e-01
8.380765463584425312e-01,1.619234536415574965e-01
8.467965523379892279e-01,1.532034476620108832e-01
9.995125418700011588e-01,4.874581299988137639e-04
7.602336335879672502e-01,2.397663664120326665e-01
5.798935934121126623e-01,4.201064065878873377e-01
7.832454557114619798e-01,2.167545442885378815e-01
1.688192906469516419e-01,8.311807093530483304e-01
9.999787091730585331e-01,2.129082694142241675e-05
9.998400450944100459e-01,1.599549055899644474e-04
9.999191189009682956e-01,8.088109903161100984e-05
1.663856447941547802e-03,9.983361435520584637e-01
2.398559055813642427e-01,7.601440944186357296e-01
2.090406345458235005e-01,7.909593654541765551e-01
1.990060780238054883e-01,8.009939219761944562e-01
3.114193511589649632e-01,6.885806488410350923e-01
2.677129187975745284e-01,7.322870812024253606e-01
9.997928838555034670e-01,2.071161444965232540e-04
1.938939514821552967e-01,8.061060485178447310e-01
2.281431135686153855e-01,7.718568864313846145e-01
1.849903992650078766e-01,8.150096007349920679e-01
2.679492346005956094e-01,7.320507653994045016e-01
4.417149617466682998e-01,5.582850382533317557e-01
4.414611683872372017e-01,5.585388316127628539e-01
4.510569828549593208e-01,5.489430171450406792e-01
3.882335453593055985e-01,6.117664546406945680e-01
3.883314190527270560e-01,6.116685809472730551e-01
3.874454851593009952e-01,6.125545148406988938e-01
1.138984842992180188e-03,9.988610151570077589e-01
1.322296000845248499e-03,9.986777039991547866e-01
