labels 0 1
0 0.911668 0.0883317
1 0.354296 0.645704
1 0.352222 0.647778
1 0.355063 0.644937
0 0.671685 0.328315
0 0.613748 0.386252
0 0.817533 0.182467
1 0.248971 0.751029
1 0.23878 0.76122
1 0.247005 0.752995
0 0.827162 0.172838
0 0.82879 0.17121
1 0.308072 0.691928
1 0.424379 0.575621
0 0.632685 0.367315
0 0.871973 0.128027
0 0.885747 0.114253
1 0.142958 0.857042
1 0.241503 0.758497
1 0.369208 0.630792
1 0.281054 0.718946
1 0.396562 0.603438
1 0.300038 0.699962
1 0.327473 0.672527
1 0.341693 0.658307
1 0.298802 0.701198
0 0.759539 0.240461
0 0.83309 0.16691
0 0.833059 0.166941
1 0.252436 0.747564
1 0.425731 0.574269
0 0.50832 0.49168
1 0.252612 0.747388
1 0.228411 0.771589
1 0.27551 0.72449
0 0.795418 0.204582
0 0.858021 0.141979
0 0.739431 0.260569
1 0.349398 0.650602
1 0.26885 0.73115
1 0.274584 0.725416
0 0.912426 0.0875743
1 0.157208 0.842792
0 0.8812 0.1188
1 0.14116 0.85884
1 0.280551 0.719449
1 0.259897 0.740103
1 0.25505 0.74495
1 0.135252 0.864748
1 0.290275 0.709725
1 0.310162 0.689838
1 0.1081 0.8919
1 0.197902 0.802098
1 0.212047 0.787953
1 0.231442 0.768558
0 0.836729 0.163271
0 0.6994 0.3006
0 0.70456 0.29544
0 0.586629 0.413371
1 0.242534 0.757466
1 0.12118 0.87882
1 0.284543 0.715457
1 0.258826 0.741174
1 0.270916 0.729084
0 0.669098 0.330902
1 0.25231 0.74769
1 0.28143 0.71857
0 0.553156 0.446844
1 0.298101 0.701899
0 0.942975 0.0570245
1 0.2459 0.7541
0 0.533862 0.466138
1 0.355942 0.644058
1 0.256384 0.743616
1 0.340885 0.659115
1 0.34527 0.65473
0 0.531893 0.468107
1 0.47746 0.52254
1 0.267985 0.732015
1 0.0453584 0.954642
1 0.39589 0.60411
0 0.910941 0.0890592
1 0.429968 0.570032
0 0.792324 0.207676
1 0.252914 0.747086
1 0.253669 0.746331
0 0.753648 0.246352
0 0.71273 0.28727
0 0.807693 0.192307
1 0.253849 0.746151
1 0.257118 0.742882
1 0.19489 0.80511
1 0.228248 0.771752
0 0.785604 0.214396
0 0.926975 0.0730252
0 0.793898 0.206102
1 0.354225 0.645775
0 0.58371 0.41629
0 0.841521 0.158479
0 0.842701 0.157299
0 0.663619 0.336381
1 0.349397 0.650603
1 0.0979075 0.902093
1 0.3952 0.6048
1 0.140961 0.859039
1 0.140783 0.859217
1 0.264166 0.735834
1 0.252876 0.747124
1 0.253792 0.746208
1 0.358118 0.641882
0 0.834874 0.165126
1 0.342417 0.657583
1 0.437815 0.562185
1 0.366065 0.633935
1 0.253669 0.746331
1 0.238858 0.761142
0 0.708243 0.291757
1 0.492753 0.507247
0 0.648679 0.351321
1 0.467476 0.532524
0 0.785225 0.214775
1 0.203936 0.796064
1 0.195018 0.804982
1 0.320384 0.679616
1 0.269623 0.730377
1 0.385105 0.614895
0 0.644051 0.355949
1 0.316039 0.683961
0 0.536357 0.463643
0 0.758737 0.241263
1 0.128606 0.871394
1 0.198261 0.801739
0 0.940769 0.0592308
1 0.243761 0.756239
1 0.174364 0.825636
0 0.913561 0.0864387
1 0.48157 0.51843
0 0.862013 0.137987
0 0.909025 0.090975
0 0.550724 0.449276
0 0.508991 0.491009
0 0.513273 0.486727
1 0.452832 0.547168
0 0.547609 0.452391
0 0.89612 0.10388
1 0.435808 0.564192
1 0.378521 0.621479
1 0.224948 0.775052
1 0.275448 0.724552
1 0.385213 0.614787
0 0.912985 0.0870148
0 0.642533 0.357467
1 0.428541 0.571459
0 0.781139 0.218861
0 0.756358 0.243642
0 0.520474 0.479526
0 0.729795 0.270205
0 0.93744 0.0625602
1 0.291317 0.708683
0 0.607138 0.392862
1 0.375636 0.624364
1 0.35679 0.64321
1 0.37618 0.62382
1 0.132744 0.867256
1 0.253325 0.746675
1 0.24416 0.75584
1 0.391843 0.608157
1 0.241578 0.758422
1 0.272164 0.727836
1 0.31158 0.68842
1 0.237349 0.762651
1 0.273818 0.726182
1 0.458707 0.541293
1 0.18931 0.81069
0 0.873011 0.126989
0 0.711512 0.288488
0 0.802983 0.197017
1 0.174946 0.825054
0 0.539522 0.460478
1 0.414783 0.585217
1 0.17618 0.82382
1 0.147375 0.852625
1 0.256385 0.743615
0 0.937282 0.0627177
0 0.612036 0.387964
0 0.595592 0.404408
1 0.0657448 0.934255
1 0.249196 0.750804
1 0.232985 0.767015
1 0.279396 0.720604
0 0.944989 0.0550106
0 0.546729 0.453271
1 0.170989 0.829011
0 0.752844 0.247156
1 0.188295 0.811705
1 0.212296 0.787704
1 0.239899 0.760101
0 0.833064 0.166936
1 0.254059 0.745941
1 0.276822 0.723178
0 0.5 0.5
1 0.488325 0.511675
0 0.848044 0.151956
0 0.907677 0.0923232
1 0.254024 0.745976
1 0.278994 0.721006
1 0.326456 0.673544
1 0.274748 0.725252
1 0.376126 0.623874
1 0.378602 0.621398
1 0.254024 0.745976
1 0.474611 0.525389
0 0.952594 0.0474056
1 0.250826 0.749174
1 0.191238 0.808762
0 0.909585 0.0904148
1 0.262731 0.737269
1 0.308054 0.691946
1 0.330772 0.669228
1 0.465681 0.534319
1 0.4615 0.5385
1 0.253096 0.746904
0 0.769039 0.230961
0 0.881178 0.118822
1 0.21011 0.78989
1 0.275232 0.724768
1 0.353958 0.646042
1 0.390134 0.609866
0 0.5 0.5
0 0.824504 0.175496
1 0.460726 0.539274
0 0.644641 0.355359
0 0.899846 0.100154
1 0.218291 0.781709
1 0.275733 0.724267
1 0.206288 0.793712
1 0.33919 0.66081
1 0.339049 0.660951
1 0.336883 0.663117
0 0.895477 0.104523
0 0.765505 0.234495
1 0.238846 0.761154
1 0.339556 0.660444
0 0.838667 0.161333
1 0.35526 0.64474
0 0.5 0.5
0 0.754469 0.245531
0 0.591191 0.408809
1 0.299306 0.700694
0 0.556721 0.443279
1 0.390061 0.609939
1 0.459112 0.540888
0 0.762224 0.237776
1 0.250739 0.749261
1 0.252392 0.747608
1 0.341343 0.658657
0 0.546755 0.453245
0 0.71653 0.28347
1 0.295514 0.704486
0 0.69882 0.30118
1 0.434791 0.565209
1 0.407037 0.592963
1 0.253761 0.746239
1 0.275134 0.724866
0 0.794942 0.205058
1 0.337322 0.662678
1 0.282754 0.717246
1 0.330706 0.669294
1 0.271569 0.728431
1 0.323795 0.676205
0 0.729729 0.270271
0 0.81771 0.18229
1 0.275386 0.724614
1 0.267211 0.732789
1 0.493808 0.506192
0 0.904609 0.0953915
0 0.63774 0.36226
1 0.279126 0.720874
0 0.533011 0.466989
0 0.5 0.5
1 0.377462 0.622538
1 0.179129 0.820871
1 0.403894 0.596106
0 0.594147 0.405853
1 0.148943 0.851057
1 0.203084 0.796916
1 0.267436 0.732564
0 0.590265 0.409735
1 0.266268 0.733732
1 0.267205 0.732795
1 0.306116 0.693884
0 0.738803 0.261197
0 0.913905 0.0860949
1 0.310949 0.689051
1 0.302034 0.697966
1 0.362891 0.637109
1 0.275491 0.724509
1 0.23322 0.76678
1 0.26724 0.73276
1 0.290681 0.709319
1 0.218816 0.781184
1 0.278886 0.721114
1 0.311012 0.688988
0 0.557541 0.442459
0 0.529937 0.470063
1 0.276057 0.723943
1 0.281161 0.718839
1 0.261753 0.738247
1 0.331518 0.668482
0 0.887789 0.112211
1 0.177483 0.822517
0 0.91402 0.08598
1 0.248658 0.751342
1 0.265301 0.734699
0 0.855184 0.144816
1 0.224906 0.775094
0 0.871288 0.128712
1 0.275571 0.724429
1 0.15485 0.84515
1 0.321257 0.678743
1 0.461502 0.538498
1 0.288625 0.711375
1 0.253846 0.746154
1 0.22305 0.77695
0 0.874427 0.125573
0 0.913287 0.0867131
1 0.342578 0.657422
1 0.414412 0.585588
1 0.331131 0.668869
0 0.831548 0.168452
1 0.232314 0.767686
0 0.773864 0.226136
0 0.574054 0.425946
0 0.718568 0.281432
0 0.544609 0.455391
0 0.69822 0.30178
1 0.409881 0.590119
1 0.489545 0.510455
1 0.27243 0.72757
0 0.913909 0.0860912
0 0.74424 0.25576
1 0.361897 0.638103
1 0.287025 0.712975
1 0.292413 0.707587
1 0.190129 0.809871
0 0.906263 0.0937371
1 0.194862 0.805138
1 0.418426 0.581574
1 0.407061 0.592939
1 0.154637 0.845363
0 0.908032 0.0919682
1 0.254023 0.745977
1 0.393044 0.606956
1 0.335472 0.664528
1 0.225467 0.774533
1 0.225555 0.774445
1 0.253987 0.746013
0 0.5 0.5
1 0.132259 0.867741
0 0.913867 0.0861326
1 0.319777 0.680223
0 0.619994 0.380006
0 0.638081 0.361919
1 0.367772 0.632228
0 0.787515 0.212485
1 0.204343 0.795657
1 0.238689 0.761311
0 0.588218 0.411782
0 0.545658 0.454342
0 0.508147 0.491853
1 0.0918832 0.908117
1 0.235341 0.764659
1 0.220274 0.779726
1 0.282299 0.717701
1 0.264762 0.735238
1 0.275463 0.724537
0 0.91381 0.0861898
1 0.241479 0.758521
1 0.326502 0.673498
1 0.12817 0.87183
1 0.275088 0.724912
1 0.275286 0.724714
1 0.380193 0.619807
0 0.551035 0.448965
1 0.273602 0.726398
1 0.159069 0.840931
1 0.254129 0.745871
1 0.246456 0.753544
1 0.296003 0.703997
1 0.243883 0.756117
0 0.55805 0.44195
0 0.784195 0.215805
1 0.26107 0.73893
1 0.446096 0.553904
1 0.451129 0.548871
1 0.181462 0.818538
1 0.103454 0.896546
1 0.185854 0.814146
1 0.36584 0.63416
1 0.315912 0.684088
1 0.282293 0.717707
0 0.609315 0.390685
0 0.5 0.5
1 0.260896 0.739104
0 0.596178 0.403822
0 0.544118 0.455882
1 0.284406 0.715594
1 0.15119 0.84881
1 0.310745 0.689255
0 0.815477 0.184523
0 0.539319 0.460681
0 0.529233 0.470767
1 0.23923 0.76077
0 0.51267 0.48733
0 0.83987 0.16013
0 0.626157 0.373843
0 0.913638 0.086362
1 0.187845 0.812155
1 0.354819 0.645181
1 0.247936 0.752064
1 0.318182 0.681818
1 0.254586 0.745414
0 0.5 0.5
1 0.277193 0.722807
0 0.69614 0.30386
1 0.469834 0.530166
0 0.671407 0.328593
1 0.275305 0.724695
0 0.967715 0.0322853
1 0.25744 0.74256
0 0.874296 0.125704
0 0.894488 0.105512
1 0.35583 0.64417
1 0.324433 0.675567
0 0.789463 0.210537
0 0.828692 0.171308
0 0.666421 0.333579
0 0.807658 0.192342
0 0.655176 0.344824
1 0.272287 0.727713
1 0.355002 0.644998
0 0.816368 0.183632
1 0.380764 0.619236
1 0.253845 0.746155
0 0.619405 0.380595
0 0.860888 0.139112
0 0.718492 0.281508
0 0.745921 0.254079
0 0.537616 0.462384
