9.999739863674796947e-01,2.601363252025159215e-05
3.802157498657838808e-01,6.197842501342161192e-01
4.181108179224172217e-01,5.818891820775827783e-01
4.147157406186253725e-01,5.852842593813746275e-01
4.113349963185991554e-01,5.886650036814008446e-01
5.249577141636775357e-01,4.750422858363224643e-01
9.131821068192614854e-01,8.681789318073845907e-02
2.952378550152015002e-01,7.047621449847984998e-01
3.812233774826309651e-01,6.187766225173690904e-01
3.649588337800421800e-01,6.350411662199577645e-01
2.042718367644115463e-01,7.957281632355884815e-01
2.847471239580391389e-01,7.152528760419609721e-01
3.708080214099708227e-01,6.291919785900290663e-01
5.104532157426089345e-01,4.895467842573910655e-01
5.435122596076328305e-01,4.564877403923671695e-01
8.289966677173232767e-01,1.710033322826766677e-01
8.284894738662573754e-01,1.715105261337427078e-01
3.558334193428725617e-02,9.644166580657128618e-01
3.548671868614011182e-01,6.451328131385989373e-01
3.227307343002863149e-01,6.772692656997135741e-01
2.837355507440262881e-01,7.162644492559737674e-01
1.470177516515662752e-01,8.529822483484336137e-01
2.714600913754258160e-01,7.285399086245741840e-01
2.246301624349431036e-01,7.753698375650569519e-01
4.980961925942385404e-01,5.019038074057613485e-01
3.013219455527555435e-01,6.986780544472445120e-01
6.918654021333068282e-01,3.081345978666931162e-01
6.955429743784864449e-01,3.044570256215134441e-01
6.368497840767249896e-01,3.631502159232750104e-01
9.498325171034481982e-06,9.999905016748290576e-01
7.195114311305288446e-01,2.804885688694709889e-01
3.294019957156443801e-01,6.705980042843555644e-01
9.951001090695928654e-06,9.999900489989093089e-01
1.704422435229261401e-01,8.295577564770737489e-01
4.121457918931177855e-01,5.878542081068822700e-01
7.590490218710675974e-01,2.409509781289324581e-01
7.629737681530081028e-01,2.370262318469919249e-01
6.961359880354655028e-01,3.038640119645343862e-01
5.489794560305173432e-01,4.510205439694827678e-01
1.913168221769199484e-01,8.086831778230801904e-01
2.793556287101135460e-01,7.206443712898863430e-01
9.999764967379114466e-01,2.350326208853658822e-05
4.115433865399955628e-03,9.958845661346000799e-01
4.222820019969725225e-02,9.577717998003028033e-01
5.751034862750847854e-02,9.424896513724915215e-01
4.017823751216575284e-02,9.598217624878342402e-01
1.778014371217441492e-01,8.221985628782558786e-01
2.223395514310309851e-02,9.777660448568968876e-01
3.439137620788249028e-01,6.560862379211749307e-01
3.661427059515776072e-01,6.338572940484223928e-01
2.379292032397434253e-01,7.620707967602565747e-01
8.355755658880260894e-02,9.164424434111974049e-01
9.826421611580606064e-02,9.017357838841939532e-01
1.196107880257165773e-01,8.803892119742835476e-01
6.621494391159705728e-01,3.378505608840294827e-01
6.097979807955244969e-01,3.902020192044755031e-01
6.771502257620900522e-01,3.228497742379099478e-01
6.496437518743043427e-01,3.503562481256955463e-01
6.018260868761787785e-01,3.981739131238211660e-01
8.541927477899696319e-04,9.991458072522100275e-01
2.563924997601549904e-01,7.436075002398448985e-01
